Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,63.349998474121094,64.19999694824219,63.25,63.95000076293945,38.497581481933594,1252110
2011-01-04,63.95000076293945,64.25,63.5,63.599998474121094,38.2868766784668,2260213
2011-01-05,63.29999923706055,64.0,63.25,63.900001525878906,38.467472076416016,1883768
2011-01-06,64.25,64.25,63.900001525878906,64.19999694824219,38.6480712890625,2090430
2011-01-07,64.25,64.30000305175781,64.0,64.19999694824219,38.6480712890625,4484822
2011-01-10,64.4000015258789,64.55000305175781,63.599998474121094,64.0,38.527679443359375,1697048
2011-01-11,64.0,64.5999984741211,64.0,64.55000305175781,38.8587646484375,2311959
2011-01-12,64.05000305175781,64.80000305175781,64.05000305175781,64.6500015258789,38.918968200683594,2470924
2011-01-13,64.5,64.9000015258789,64.19999694824219,64.44999694824219,38.798561096191406,1889321
2011-01-14,64.6500015258789,64.6500015258789,63.79999923706055,64.0,38.527679443359375,2469456
2011-01-17,64.44999694824219,64.55000305175781,63.75,64.05000305175781,38.55777359008789,1843920
2011-01-18,64.5,64.5,64.0,64.25,38.67817687988281,1346949
2011-01-19,64.5,64.9000015258789,64.25,64.5,38.82867431640625,1929629
2011-01-20,64.5,64.5,64.0,64.0999984741211,38.58787155151367,1557300
2011-01-21,64.30000305175781,64.6500015258789,63.95000076293945,64.1500015258789,38.61797332763672,2715798
2011-01-24,64.5,64.5,63.900001525878906,64.0999984741211,38.58787155151367,1894999
2011-01-25,64.0,64.19999694824219,63.79999923706055,63.79999923706055,38.40727996826172,2644856
2011-01-26,63.75,64.44999694824219,63.75,63.900001525878906,38.467472076416016,2884526
2011-01-27,63.900001525878906,64.0999984741211,63.75,63.849998474121094,38.437374114990234,2621344
2011-01-28,64.05000305175781,64.05000305175781,63.70000076293945,63.79999923706055,38.40727996826172,2057269
2011-01-31,63.5,63.75,63.150001525878906,63.25,38.076171875,3619527
2011-02-01,63.25,64.25,63.20000076293945,63.900001525878906,38.467472076416016,7671838
2011-02-02,64.19999694824219,64.5,64.05000305175781,64.3499984741211,38.738372802734375,3270007
2011-02-07,64.19999694824219,64.3499984741211,63.25,63.29999923706055,38.10628128051758,3732411
2011-02-08,63.29999923706055,63.95000076293945,63.20000076293945,63.349998474121094,38.13637161254883,4088286
2011-02-09,63.400001525878906,63.45000076293945,63.0,63.04999923706055,37.95578384399414,4020979
2011-02-10,63.0,63.04999923706055,62.0,62.349998474121094,37.53437423706055,5080125
2011-02-11,62.04999923706055,62.900001525878906,62.04999923706055,62.45000076293945,37.5945930480957,2922839
2011-02-14,62.099998474121094,62.849998474121094,62.099998474121094,62.599998474121094,37.684871673583984,2785001
2011-02-15,62.349998474121094,62.849998474121094,62.25,62.650001525878906,37.71497344970703,2945184
2011-02-16,62.70000076293945,62.95000076293945,62.29999923706055,62.79999923706055,37.8052864074707,1305185
2011-02-17,62.79999923706055,62.79999923706055,62.25,62.5,37.62467956542969,2129042
2011-02-18,62.29999923706055,62.95000076293945,62.25,62.849998474121094,37.835384368896484,2417892
2011-02-21,63.20000076293945,63.400001525878906,62.900001525878906,63.20000076293945,38.04608154296875,1419879
2011-02-22,63.349998474121094,63.400001525878906,62.599998474121094,63.25,38.076171875,1685365
2011-02-23,63.400001525878906,63.45000076293945,63.150001525878906,63.400001525878906,38.16646957397461,1979512
2011-02-24,63.400001525878906,63.5,62.75,62.95000076293945,37.895572662353516,2614004
2011-02-25,63.20000076293945,63.5,62.75,63.349998474121094,38.13637161254883,3076745
2011-02-28,63.29999923706055,63.599998474121094,62.95000076293945,63.45000076293945,38.19658660888672,3946541
2011-03-01,63.25,63.650001525878906,63.04999923706055,63.5,38.226680755615234,4134937
2011-03-02,63.45000076293945,63.5,63.0,63.04999923706055,37.95578384399414,2427599
2011-03-03,63.25,63.25,63.0,63.099998474121094,37.98586654663086,2246647
2011-03-04,63.349998474121094,63.45000076293945,63.04999923706055,63.099998474121094,37.98586654663086,3812581
2011-03-07,62.79999923706055,63.45000076293945,62.79999923706055,63.099998474121094,37.98586654663086,1889078
2011-03-08,63.099998474121094,64.19999694824219,63.04999923706055,63.70000076293945,38.347076416015625,3325858
2011-03-09,64.44999694824219,64.5,63.75,64.1500015258789,38.61797332763672,2769786
2011-03-10,64.0999984741211,64.30000305175781,64.0,64.19999694824219,38.6480712890625,1065065
2011-03-11,64.30000305175781,64.5,63.650001525878906,63.70000076293945,38.347076416015625,2487755
2011-03-14,63.650001525878906,64.75,63.650001525878906,64.5999984741211,38.888877868652344,3249381
2011-03-15,63.599998474121094,63.599998474121094,61.5,62.599998474121094,38.22930908203125,7147703
2011-03-16,62.099998474121094,62.5,62.0,62.25,38.01556396484375,3651876
2011-03-17,61.5,61.900001525878906,60.900001525878906,61.099998474121094,37.31328582763672,6281235
2011-03-18,61.25,61.650001525878906,59.849998474121094,59.95000076293945,36.610984802246094,6494700
2011-03-21,60.349998474121094,61.5,60.099998474121094,61.349998474121094,37.46596145629883,3844462
2011-03-22,61.349998474121094,61.900001525878906,61.150001525878906,61.849998474121094,37.771297454833984,3056179
2011-03-23,61.849998474121094,62.0,61.20000076293945,61.79999923706055,37.74077224731445,1847272
